repository,repo_url,file_path,line_number,code_snippet,explanation
yusugomori/deeplearning-tensorflow-keras,https://github.com/yusugomori/deeplearning-tensorflow-keras,3/tensorflow/01_logistic_regression_or_tensorflow.py,30,"    28: # 初期化
    29: init = tf.global_variables_initializer()
>>> 30: sess = tf.Session()
    31: sess.run(init)
    32: ",TF Session assigned without .close() or context manager. GPU memory is never released.
yusugomori/deeplearning-tensorflow-keras,https://github.com/yusugomori/deeplearning-tensorflow-keras,3/tensorflow/01_logistic_regression_or_tensorflow.py,34,"    32: 
    33: # 学習
>>> 34: for epoch in range(200):
    35:     sess.run(train_step, feed_dict={
    36:         x: X,",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
fengjian0106/hed-tutorial-for-document-scanning,https://github.com/fengjian0106/hed-tutorial-for-document-scanning,train_hed.py,202,"    200:         threads = tf.train.start_queue_runners(sess=sess, coord=coord) 
    201: 
>>> 202:         for step in range(FLAGS.iterations):
    203:             feed_dict_to_use[is_training_placeholder] = True
    204:             loss_mean, loss, summary_string = sess.run([cost_reduce_mean, cost, merged_summary_op],",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
wblgers/tensorflow_stacked_denoising_autoencoder,https://github.com/wblgers/tensorflow_stacked_denoising_autoencoder,AE_Softmax_MNIST.py,54,"    52: ## Initialization
    53: init = tf.global_variables_initializer()
>>> 54: sess = tf.Session()
    55: sess.run(init)
    56: for epoch in range(training_epochs):",TF Session assigned without .close() or context manager. GPU memory is never released.
wblgers/tensorflow_stacked_denoising_autoencoder,https://github.com/wblgers/tensorflow_stacked_denoising_autoencoder,AE_Softmax_MNIST.py,56,"    54: sess = tf.Session()
    55: sess.run(init)
>>> 56: for epoch in range(training_epochs):
    57:     avg_cost = 0.
    58:     total_batch = int(n_samples / batch_size)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
wblgers/tensorflow_stacked_denoising_autoencoder,https://github.com/wblgers/tensorflow_stacked_denoising_autoencoder,AE_Softmax_MNIST.py,60,"    58:     total_batch = int(n_samples / batch_size)
    59:     # Loop over all batches
>>> 60:     for i in range(total_batch):
    61:         batch_xs, _ = mnist.train.next_batch(batch_size)
    62:         # Fit training using batch data",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
wblgers/tensorflow_stacked_denoising_autoencoder,https://github.com/wblgers/tensorflow_stacked_denoising_autoencoder,AE_Softmax_MNIST.py,79,"    77: 
    78: # Training the softmax layer
>>> 79: for _ in range(1000):
    80:     batch_xs, batch_ys = mnist.train.next_batch(batch_size)
    81:     x_ae = sess.run(ae.transform(),feed_dict={ae.x: batch_xs, ae.keep_prob : ae.in_keep_prob})",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
wblgers/tensorflow_stacked_denoising_autoencoder,https://github.com/wblgers/tensorflow_stacked_denoising_autoencoder,AE_Softmax_MNIST.py,90,"    88: 
    89: # Training of fine tune
>>> 90: for _ in range(1000):
    91:     batch_xs, batch_ys = mnist.train.next_batch(batch_size)
    92:     sess.run(train_step_ft,feed_dict={ae.x: batch_xs, y_: batch_ys, ae.keep_prob : ae.in_keep_prob})",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
nilinswap/neuro-evolution,https://github.com/nilinswap/neuro-evolution,main/codes/others/others/tf/mnist/tfmnist.py,123,"    121: 	sess.run(tf.global_variables_initializer())
    122: 	print(sess.run(cost,feed_dict={x:traindata[:1000,:],tar:newtrainlabel[:1000,:]}))
>>> 123: 	for epoch in range(training_steps):
    124: 	            epoch_loss = 0
    125: 	            for i in range(batch_num):",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
nilinswap/neuro-evolution,https://github.com/nilinswap/neuro-evolution,main/codes/others/others/tf/mnist/tfmnist.py,125,"    123: 	for epoch in range(training_steps):
    124: 	            epoch_loss = 0
>>> 125: 	            for i in range(batch_num):
    126: 	                epoch_x, epoch_y = traindata[i*batch_size:(i+1)*batch_size,:],newtrainlabel[i*batch_size:(i+1)*batch_size]
    127: 	                _, c = sess.run([optmzr, cost], feed_dict={x: epoch_x, tar: epoch_y})",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
lstaroth/Classify-Text,https://github.com/lstaroth/Classify-Text,lstm_train.py,70,"    68: #开始训练
    69: with tf.Graph().as_default():
>>> 70:     sess=tf.Session()
    71:     with sess.as_default():
    72:         lstm=lstm_model.TextLSTM(config=trainconfig)",TF Session assigned without .close() or context manager. GPU memory is never released.
NevarMovin/MT-CSI,https://github.com/NevarMovin/MT-CSI,MT-CsiNet/Fine-tuning-outdoor.py,21,"    19: config = tf.ConfigProto()
    20: config.gpu_options.per_process_gpu_memory_fraction = 0.20
>>> 21: session = tf.Session(config=config)
    22: 
    23: envir = 'outdoor'  # 'indoor' or 'outdoor'",TF Session assigned without .close() or context manager. GPU memory is never released.
kevindehaan/stain-transformation,https://github.com/kevindehaan/stain-transformation,tensorflow_codes/train.py,152,"    150:             min_loss = float('inf')
    151:             start_time = time()
>>> 152:             for x in range(1,100):
    153:                 d_fake_loss, d_real_loss, g_loss = 0, 0, 0
    154:                 NumGen = max(3, int(7-x/4))",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
kevindehaan/stain-transformation,https://github.com/kevindehaan/stain-transformation,tensorflow_codes/train.py,155,"    153:                 d_fake_loss, d_real_loss, g_loss = 0, 0, 0
    154:                 NumGen = max(3, int(7-x/4))
>>> 155:                 for i in range(check):
    156:                     for j in range(NumGen):
    157:                         _, b = sess.run([G_train_step, G_loss])",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
kevindehaan/stain-transformation,https://github.com/kevindehaan/stain-transformation,tensorflow_codes/train.py,156,"    154:                 NumGen = max(3, int(7-x/4))
    155:                 for i in range(check):
>>> 156:                     for j in range(NumGen):
    157:                         _, b = sess.run([G_train_step, G_loss])
    158:                         g_loss += b",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
LituRout/OptimalTransportModeling,https://github.com/LituRout/OptimalTransportModeling,source/inception/intra_fid.py,96,"    94:     n_used_imgs = n_batches * batch_size
    95:     pred_arr = np.empty((n_used_imgs, 2048))
>>> 96:     for i in range(n_batches):
    97:         if verbose:
    98:             print(""\rPropagating batch %d/%d"" % (i + 1, n_batches), end="""", flush=True)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
LituRout/OptimalTransportModeling,https://github.com/LituRout/OptimalTransportModeling,source/inception/intra_fid.py,132,"    130:     sigma_dict = {}
    131: 
>>> 132:     for i, (imgs, labels, indices) in enumerate(dataloader):
    133:         if verbose:
    134:             print(""\rPropagating batch {}"".format(i + 1), end="""", flush=True)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
yuesongtian/AlphaGAN,https://github.com/yuesongtian/AlphaGAN,utils/inception_score.py,44,"    42:         preds = []
    43:         n_batches = int(math.ceil(float(len(inps)) / float(bs)))
>>> 44:         for i in tqdm(range(n_batches), desc=""Calculate inception score""):
    45:             sys.stdout.flush()
    46:             inp = inps[(i * bs):min((i + 1) * bs, len(inps))]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
clark-s-dev/MAS,https://github.com/clark-s-dev/MAS,src/train_miccai2018.py,105,"    103:     # train. Note: we use train_on_batch and design out own print function as this has enabled
    104:     # faster development and debugging, but one could also use fit_generator and Keras callbacks.
>>> 105:     for step in range(1, n_iterations):
    106:         
    107:         # get_data",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
PsiPhiTheta/LSTM-Attention,https://github.com/PsiPhiTheta/LSTM-Attention,models/lstm_attention_v1.py,145,"    143: 
    144:             # Model with Encoder/Decoder
>>> 145:             model = Sequential()
    146:             model.add(LSTM(cells, dropout=dropout,
    147:                            input_shape=(n_timesteps_in, n_features)))",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
PsiPhiTheta/LSTM-Attention,https://github.com/PsiPhiTheta/LSTM-Attention,models/lstm_attention_v1.py,219,"    217:             y_test = y_test.values.reshape((len(y_test), n_timesteps_out, 1))
    218: 
>>> 219:             model_at = Sequential()
    220:             model_at.add(LSTM(cells, input_shape=(n_timesteps_in, n_features),
    221:                               return_sequences=True))",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
PsiPhiTheta/LSTM-Attention,https://github.com/PsiPhiTheta/LSTM-Attention,models/lstm_attention_v1.py,118,"    116: 
    117: # LSTM + EncoderDecoder
>>> 118: for n_timesteps_in in [1]:
    119:     for dropout in [0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4]:
    120:         for cells in [16]:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
PsiPhiTheta/LSTM-Attention,https://github.com/PsiPhiTheta/LSTM-Attention,models/lstm_attention_v1.py,119,"    117: # LSTM + EncoderDecoder
    118: for n_timesteps_in in [1]:
>>> 119:     for dropout in [0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4]:
    120:         for cells in [16]:
    121: ",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
PsiPhiTheta/LSTM-Attention,https://github.com/PsiPhiTheta/LSTM-Attention,models/lstm_attention_v1.py,120,"    118: for n_timesteps_in in [1]:
    119:     for dropout in [0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4]:
>>> 120:         for cells in [16]:
    121: 
    122:             X_train, y_train = time_lag_data(X_train_init, y_train_init,",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
PsiPhiTheta/LSTM-Attention,https://github.com/PsiPhiTheta/LSTM-Attention,models/lstm_attention_v1.py,183,"    181:                                                                     str(cells)))
    182: # LSTM + Attention
>>> 183: for n_timesteps_in in [1, 5, 15, 30, 60, 90]:
    184:     for dropout in [0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4]:
    185:         for cells in [16, 32, 64]:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
PsiPhiTheta/LSTM-Attention,https://github.com/PsiPhiTheta/LSTM-Attention,models/lstm_attention_v1.py,184,"    182: # LSTM + Attention
    183: for n_timesteps_in in [1, 5, 15, 30, 60, 90]:
>>> 184:     for dropout in [0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4]:
    185:         for cells in [16, 32, 64]:
    186: ",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
